mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/simple.mm,96043
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-simple-goal.mm,12673717
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed-goal.mm,81685
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/perceptron-goal.mm,11218953
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed.mm,81685
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-batch-1k-goal.mm,23765720
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-task-specific.mm,186825
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/disjointness-alt-lemma.mm,23481901
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/simple-compressed.mm,88789
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/svm5.mm,10260096
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/proof-prelude-9k-tok.mm,15558186
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-goal.mm,13629568
mm-cairo,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/impreflex.mm,98254
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/runtest/anatomy/anatomy.mm,21239
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/metamath-test/demo0.mm,62930
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/metamath-test/anatomy.mm,21239
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/metamath-test/big-unifier.mm,4749735
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/metamath-test/miu.mm,61997
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-simple-compressed-goal.mm,939963
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer5000.mm,1666141
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/perceptron.mm,1532857
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/simple.mm,62930
mm-risc0,19e666ebb36b70e6,2024-10-04 22:52:54 +0000,checker/mm/common/metamath-files/theory/transfer-simple-goal.mm,3507920
